"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|GB","06.03.2021 21:30 - 06.03.2021 22:00 (UTC)","2316","n/e","n/e","19370","1651","0","n/e","n/e","n/e","0","","391","n/e","n/e","3797","393","n/e","0","n/e","571","1240"
"BZN|GB","06.03.2021 22:00 - 06.03.2021 22:30 (UTC)","2259","n/e","n/e","18813","1093","0","n/e","n/e","n/e","0","","260","n/e","n/e","3802","111","n/e","0","n/e","538","1341"
"BZN|GB","06.03.2021 22:30 - 06.03.2021 23:00 (UTC)","2184","n/e","n/e","18113","661","0","n/e","n/e","n/e","0","","249","n/e","n/e","3806","119","n/e","0","n/e","471","1319"
"BZN|GB","06.03.2021 23:00 - 06.03.2021 23:30 (UTC)","2211","n/e","n/e","17212","166","0","n/e","n/e","n/e","17","","255","n/e","n/e","3806","106","n/e","0","n/e","446","1351"
"BZN|GB","06.03.2021 23:30 - 07.03.2021 00:00 (UTC)","1967","n/e","n/e","16354","0","0","n/e","n/e","n/e","0","","252","n/e","n/e","3807","104","n/e","0","n/e","424","1377"
"BZN|GB","07.03.2021 00:00 - 07.03.2021 00:30 (UTC)","1788","n/e","n/e","15899","0","0","n/e","n/e","n/e","0","","246","n/e","n/e","3805","105","n/e","0","n/e","458","1504"
"BZN|GB","07.03.2021 00:30 - 07.03.2021 01:00 (UTC)","1635","n/e","n/e","16098","0","0","n/e","n/e","n/e","0","","245","n/e","n/e","3801","105","n/e","1","n/e","455","1543"
"BZN|GB","07.03.2021 01:00 - 07.03.2021 01:30 (UTC)","2005","n/e","n/e","15719","0","0","n/e","n/e","n/e","0","","244","n/e","n/e","3794","105","n/e","0","n/e","470","1527"
"BZN|GB","07.03.2021 01:30 - 07.03.2021 02:00 (UTC)","1918","n/e","n/e","15624","0","0","n/e","n/e","n/e","0","","242","n/e","n/e","3793","106","n/e","0","n/e","539","1495"
"BZN|GB","07.03.2021 02:00 - 07.03.2021 02:30 (UTC)","1857","n/e","n/e","15448","0","0","n/e","n/e","n/e","0","","224","n/e","n/e","3806","108","n/e","0","n/e","558","1542"
"BZN|GB","07.03.2021 02:30 - 07.03.2021 03:00 (UTC)","1648","n/e","n/e","15151","0","0","n/e","n/e","n/e","0","","224","n/e","n/e","3801","107","n/e","0","n/e","536","1608"
"BZN|GB","07.03.2021 03:00 - 07.03.2021 03:30 (UTC)","1703","n/e","n/e","15251","0","0","n/e","n/e","n/e","0","","226","n/e","n/e","3806","105","n/e","0","n/e","471","1663"
"BZN|GB","07.03.2021 03:30 - 07.03.2021 04:00 (UTC)","1619","n/e","n/e","14502","0","0","n/e","n/e","n/e","0","","228","n/e","n/e","3801","105","n/e","0","n/e","488","1678"
"BZN|GB","07.03.2021 04:00 - 07.03.2021 04:30 (UTC)","1653","n/e","n/e","14886","0","0","n/e","n/e","n/e","0","","231","n/e","n/e","3806","108","n/e","0","n/e","499","1566"
"BZN|GB","07.03.2021 04:30 - 07.03.2021 05:00 (UTC)","1643","n/e","n/e","14708","0","0","n/e","n/e","n/e","0","","228","n/e","n/e","3800","107","n/e","0","n/e","494","1509"
"BZN|GB","07.03.2021 05:00 - 07.03.2021 05:30 (UTC)","1608","n/e","n/e","14806","0","0","n/e","n/e","n/e","0","","226","n/e","n/e","3821","107","n/e","0","n/e","516","1549"
"BZN|GB","07.03.2021 05:30 - 07.03.2021 06:00 (UTC)","1602","n/e","n/e","14751","0","0","n/e","n/e","n/e","0","","228","n/e","n/e","3815","105","n/e","0","n/e","504","1502"
"BZN|GB","07.03.2021 06:00 - 07.03.2021 06:30 (UTC)","1653","n/e","n/e","15340","0","0","n/e","n/e","n/e","0","","243","n/e","n/e","3813","106","n/e","42","n/e","574","1392"
"BZN|GB","07.03.2021 06:30 - 07.03.2021 07:00 (UTC)","2217","n/e","n/e","15048","0","0","n/e","n/e","n/e","0","","240","n/e","n/e","3818","105","n/e","5","n/e","611","1337"
"BZN|GB","07.03.2021 07:00 - 07.03.2021 07:30 (UTC)","2311","n/e","n/e","15396","0","0","n/e","n/e","n/e","0","","240","n/e","n/e","3812","108","n/e","122","n/e","621","1250"
"BZN|GB","07.03.2021 07:30 - 07.03.2021 08:00 (UTC)","2370","n/e","n/e","15688","0","0","n/e","n/e","n/e","0","","240","n/e","n/e","3816","109","n/e","460","n/e","690","1184"
"BZN|GB","07.03.2021 08:00 - 07.03.2021 08:30 (UTC)","2395","n/e","n/e","16085","0","0","n/e","n/e","n/e","0","","294","n/e","n/e","3810","109","n/e","961","n/e","666","1147"
"BZN|GB","07.03.2021 08:30 - 07.03.2021 09:00 (UTC)","2575","n/e","n/e","16475","0","0","n/e","n/e","n/e","89","","312","n/e","n/e","3810","111","n/e","1520","n/e","684","1082"
"BZN|GB","07.03.2021 09:00 - 07.03.2021 09:30 (UTC)","2832","n/e","n/e","17344","18","0","n/e","n/e","n/e","0","","348","n/e","n/e","3806","113","n/e","2180","n/e","711","951"
"BZN|GB","07.03.2021 09:30 - 07.03.2021 10:00 (UTC)","2927","n/e","n/e","17713","300","0","n/e","n/e","n/e","0","","347","n/e","n/e","3805","112","n/e","2830","n/e","677","954"
"BZN|GB","07.03.2021 10:00 - 07.03.2021 10:30 (UTC)","2933","n/e","n/e","17566","450","0","n/e","n/e","n/e","0","","351","n/e","n/e","3810","235","n/e","3260","n/e","733","928"
"BZN|GB","07.03.2021 10:30 - 07.03.2021 11:00 (UTC)","2932","n/e","n/e","17598","736","0","n/e","n/e","n/e","0","","585","n/e","n/e","3809","233","n/e","3780","n/e","606","887"
"BZN|GB","07.03.2021 11:00 - 07.03.2021 11:30 (UTC)","2919","n/e","n/e","17549","1209","0","n/e","n/e","n/e","0","","315","n/e","n/e","3807","110","n/e","4120","n/e","566","878"
"BZN|GB","07.03.2021 11:30 - 07.03.2021 12:00 (UTC)","2924","n/e","n/e","17597","1448","0","n/e","n/e","n/e","0","","314","n/e","n/e","3811","110","n/e","4480","n/e","534","891"
"BZN|GB","07.03.2021 12:00 - 07.03.2021 12:30 (UTC)","2931","n/e","n/e","17462","1683","0","n/e","n/e","n/e","0","","314","n/e","n/e","3806","116","n/e","4650","n/e","557","947"
"BZN|GB","07.03.2021 12:30 - 07.03.2021 13:00 (UTC)","2930","n/e","n/e","17731","1571","0","n/e","n/e","n/e","0","","315","n/e","n/e","3813","113","n/e","4870","n/e","576","989"
"BZN|GB","07.03.2021 13:00 - 07.03.2021 13:30 (UTC)","2928","n/e","n/e","17644","1301","0","n/e","n/e","n/e","0","","295","n/e","n/e","3811","115","n/e","5000","n/e","585","1038"
"BZN|GB","07.03.2021 13:30 - 07.03.2021 14:00 (UTC)","2921","n/e","n/e","17101","1219","0","n/e","n/e","n/e","0","","296","n/e","n/e","3818","113","n/e","4790","n/e","617","1111"
"BZN|GB","07.03.2021 14:00 - 07.03.2021 14:30 (UTC)","2917","n/e","n/e","16809","1103","0","n/e","n/e","n/e","0","","298","n/e","n/e","3810","110","n/e","4470","n/e","627","1218"
"BZN|GB","07.03.2021 14:30 - 07.03.2021 15:00 (UTC)","2897","n/e","n/e","17004","921","0","n/e","n/e","n/e","0","","297","n/e","n/e","3815","110","n/e","3990","n/e","634","1249"
"BZN|GB","07.03.2021 15:00 - 07.03.2021 15:30 (UTC)","2797","n/e","n/e","17493","938","0","n/e","n/e","n/e","99","","323","n/e","n/e","3818","129","n/e","3340","n/e","566","1258"
"BZN|GB","07.03.2021 15:30 - 07.03.2021 16:00 (UTC)","2918","n/e","n/e","17769","1087","0","n/e","n/e","n/e","401","","326","n/e","n/e","3812","179","n/e","2600","n/e","510","1243"
"BZN|GB","07.03.2021 16:00 - 07.03.2021 16:30 (UTC)","2903","n/e","n/e","19024","1537","0","n/e","n/e","n/e","237","","338","n/e","n/e","3816","245","n/e","1810","n/e","471","1320"
"BZN|GB","07.03.2021 16:30 - 07.03.2021 17:00 (UTC)","2923","n/e","n/e","19733","1637","0","n/e","n/e","n/e","915","","500","n/e","n/e","3807","380","n/e","1070","n/e","368","1255"
"BZN|GB","07.03.2021 17:00 - 07.03.2021 17:30 (UTC)","2924","n/e","n/e","20667","1605","0","n/e","n/e","n/e","1347","","907","n/e","n/e","3813","491","n/e","414","n/e","337","1218"
"BZN|GB","07.03.2021 17:30 - 07.03.2021 18:00 (UTC)","2926","n/e","n/e","21701","1685","0","n/e","n/e","n/e","1229","","921","n/e","n/e","3806","497","n/e","50","n/e","360","1231"
"BZN|GB","07.03.2021 18:00 - 07.03.2021 18:30 (UTC)","2923","n/e","n/e","22160","1633","0","n/e","n/e","n/e","1695","","921","n/e","n/e","3812","497","n/e","1","n/e","319","1184"
"BZN|GB","07.03.2021 18:30 - 07.03.2021 19:00 (UTC)","2926","n/e","n/e","22594","1758","0","n/e","n/e","n/e","2012","","923","n/e","n/e","3805","498","n/e","0","n/e","337","1183"
"BZN|GB","07.03.2021 19:00 - 07.03.2021 19:30 (UTC)","2924","n/e","n/e","22242","1818","0","n/e","n/e","n/e","1180","","908","n/e","n/e","3807","500","n/e","0","n/e","292","1224"
"BZN|GB","07.03.2021 19:30 - 07.03.2021 20:00 (UTC)","2915","n/e","n/e","21307","1926","0","n/e","n/e","n/e","1195","","765","n/e","n/e","3805","465","n/e","0","n/e","348","1250"
"BZN|GB","07.03.2021 20:00 - 07.03.2021 20:30 (UTC)","2926","n/e","n/e","21169","1728","0","n/e","n/e","n/e","992","","581","n/e","n/e","3804","304","n/e","0","n/e","322","1253"
"BZN|GB","07.03.2021 20:30 - 07.03.2021 21:00 (UTC)","2924","n/e","n/e","21099","1601","0","n/e","n/e","n/e","185","","539","n/e","n/e","3808","274","n/e","0","n/e","445","1218"
"BZN|GB","07.03.2021 21:00 - 07.03.2021 21:30 (UTC)","2927","n/e","n/e","20385","1390","0","n/e","n/e","n/e","0","","298","n/e","n/e","3812","206","n/e","0","n/e","456","1322"
"BZN|GB","07.03.2021 21:30 - 07.03.2021 22:00 (UTC)","2925","n/e","n/e","19474","957","0","n/e","n/e","n/e","0","","280","n/e","n/e","3808","172","n/e","0","n/e","367","1368"
"BZN|GB","07.03.2021 22:00 - 07.03.2021 22:30 (UTC)","2929","n/e","n/e","18212","691","0","n/e","n/e","n/e","77","","260","n/e","n/e","3810","110","n/e","0","n/e","285","1406"
"BZN|GB","07.03.2021 22:30 - 07.03.2021 23:00 (UTC)","2926","n/e","n/e","16911","389","0","n/e","n/e","n/e","0","","260","n/e","n/e","3808","110","n/e","0","n/e","324","1406"
"BZN|GB","07.03.2021 23:00 - 07.03.2021 23:30 (UTC)","2935","n/e","n/e","15946","0","0","n/e","n/e","n/e","0","","258","n/e","n/e","3810","108","n/e","0","n/e","450","1521"
"BZN|GB","07.03.2021 23:30 - 08.03.2021 00:00 (UTC)","2944","n/e","n/e","14484","0","0","n/e","n/e","n/e","0","","255","n/e","n/e","3810","107","n/e","0","n/e","376","1639"
"BZN|GB","08.03.2021 00:00 - 08.03.2021 00:30 (UTC)","2948","n/e","n/e","14421","0","0","n/e","n/e","n/e","0","","248","n/e","n/e","3805","108","n/e","0","n/e","440","1700"
"BZN|GB","08.03.2021 00:30 - 08.03.2021 01:00 (UTC)","2947","n/e","n/e","14366","0","0","n/e","n/e","n/e","0","","246","n/e","n/e","3809","107","n/e","3","n/e","433","1755"
"BZN|GB","08.03.2021 01:00 - 08.03.2021 01:30 (UTC)","2949","n/e","n/e","14682","0","0","n/e","n/e","n/e","0","","224","n/e","n/e","3807","108","n/e","4","n/e","413","1811"
"BZN|GB","08.03.2021 01:30 - 08.03.2021 02:00 (UTC)","2916","n/e","n/e","14016","0","0","n/e","n/e","n/e","0","","222","n/e","n/e","3807","116","n/e","0","n/e","347","1882"
"BZN|GB","08.03.2021 02:00 - 08.03.2021 02:30 (UTC)","2923","n/e","n/e","13776","0","0","n/e","n/e","n/e","0","","202","n/e","n/e","3813","106","n/e","0","n/e","445","1887"
"BZN|GB","08.03.2021 02:30 - 08.03.2021 03:00 (UTC)","2926","n/e","n/e","13103","0","0","n/e","n/e","n/e","0","","203","n/e","n/e","3803","117","n/e","1","n/e","573","1958"
"BZN|GB","08.03.2021 03:00 - 08.03.2021 03:30 (UTC)","2927","n/e","n/e","12784","0","0","n/e","n/e","n/e","0","","203","n/e","n/e","3806","116","n/e","0","n/e","656","2062"
"BZN|GB","08.03.2021 03:30 - 08.03.2021 04:00 (UTC)","2923","n/e","n/e","13059","0","0","n/e","n/e","n/e","0","","203","n/e","n/e","3809","110","n/e","0","n/e","624","753"
"BZN|GB","08.03.2021 04:00 - 08.03.2021 04:30 (UTC)","2928","n/e","n/e","12660","0","0","n/e","n/e","n/e","0","","203","n/e","n/e","3809","112","n/e","0","n/e","675","2193"
"BZN|GB","08.03.2021 04:30 - 08.03.2021 05:00 (UTC)","2930","n/e","n/e","12826","0","0","n/e","n/e","n/e","0","","203","n/e","n/e","3813","119","n/e","0","n/e","713","2246"
"BZN|GB","08.03.2021 05:00 - 08.03.2021 05:30 (UTC)","2922","n/e","n/e","13002","0","0","n/e","n/e","n/e","0","","204","n/e","n/e","3817","108","n/e","0","n/e","681","2447"
"BZN|GB","08.03.2021 05:30 - 08.03.2021 06:00 (UTC)","2624","n/e","n/e","13661","58","0","n/e","n/e","n/e","0","","203","n/e","n/e","3829","108","n/e","0","n/e","685","2500"
"BZN|GB","08.03.2021 06:00 - 08.03.2021 06:30 (UTC)","2658","n/e","n/e","14653","254","0","n/e","n/e","n/e","0","","220","n/e","n/e","3826","116","n/e","0","n/e","617","920"
"BZN|GB","08.03.2021 06:30 - 08.03.2021 07:00 (UTC)","2636","n/e","n/e","16449","539","0","n/e","n/e","n/e","0","","228","n/e","n/e","3826","108","n/e","8","n/e","838","920"
"BZN|GB","08.03.2021 07:00 - 08.03.2021 07:30 (UTC)","2726","n/e","n/e","18590","809","0","n/e","n/e","n/e","0","","248","n/e","n/e","3831","116","n/e","122","n/e","1059","2613"
"BZN|GB","08.03.2021 07:30 - 08.03.2021 08:00 (UTC)","2916","n/e","n/e","20049","1068","0","n/e","n/e","n/e","176","","251","n/e","n/e","3829","125","n/e","401","n/e","902","2607"
"BZN|GB","08.03.2021 08:00 - 08.03.2021 08:30 (UTC)","2906","n/e","n/e","20260","1220","0","n/e","n/e","n/e","33","","324","n/e","n/e","3827","167","n/e","813","n/e","896","2678"
"BZN|GB","08.03.2021 08:30 - 08.03.2021 09:00 (UTC)","2881","n/e","n/e","20871","1220","0","n/e","n/e","n/e","0","","336","n/e","n/e","3824","220","n/e","1290","n/e","1125","2539"
"BZN|GB","08.03.2021 09:00 - 08.03.2021 09:30 (UTC)","2900","n/e","n/e","20923","1217","0","n/e","n/e","n/e","0","","371","n/e","n/e","3821","321","n/e","1800","n/e","1388","2445"
"BZN|GB","08.03.2021 09:30 - 08.03.2021 10:00 (UTC)","2925","n/e","n/e","21121","1227","0","n/e","n/e","n/e","0","","380","n/e","n/e","3822","325","n/e","2320","n/e","1400","2366"
"BZN|GB","08.03.2021 10:00 - 08.03.2021 10:30 (UTC)","2914","n/e","n/e","20738","1221","0","n/e","n/e","n/e","0","","478","n/e","n/e","3828","261","n/e","2880","n/e","1406","2330"
"BZN|GB","08.03.2021 10:30 - 08.03.2021 11:00 (UTC)","2914","n/e","n/e","20460","1217","0","n/e","n/e","n/e","0","","366","n/e","n/e","3823","111","n/e","3540","n/e","1723","2263"
"BZN|GB","08.03.2021 11:00 - 08.03.2021 11:30 (UTC)","2926","n/e","n/e","19980","1147","0","n/e","n/e","n/e","0","","362","n/e","n/e","3826","121","n/e","3970","n/e","1785","2286"
"BZN|GB","08.03.2021 11:30 - 08.03.2021 12:00 (UTC)","2923","n/e","n/e","19917","1211","0","n/e","n/e","n/e","0","","339","n/e","n/e","3819","111","n/e","4120","n/e","1871","2187"
"BZN|GB","08.03.2021 12:00 - 08.03.2021 12:30 (UTC)","2925","n/e","n/e","20108","1219","0","n/e","n/e","n/e","0","","339","n/e","n/e","3821","111","n/e","4090","n/e","1945","2094"
"BZN|GB","08.03.2021 12:30 - 08.03.2021 13:00 (UTC)","2919","n/e","n/e","19877","1208","0","n/e","n/e","n/e","0","","338","n/e","n/e","3822","114","n/e","4040","n/e","2108","1988"
"BZN|GB","08.03.2021 13:00 - 08.03.2021 13:30 (UTC)","2924","n/e","n/e","18786","740","0","n/e","n/e","n/e","177","","338","n/e","n/e","3821","117","n/e","3860","n/e","2214","1845"
"BZN|GB","08.03.2021 13:30 - 08.03.2021 14:00 (UTC)","2882","n/e","n/e","19673","696","0","n/e","n/e","n/e","199","","337","n/e","n/e","3830","107","n/e","3720","n/e","2046","1740"
"BZN|GB","08.03.2021 14:00 - 08.03.2021 14:30 (UTC)","2854","n/e","n/e","19549","692","0","n/e","n/e","n/e","0","","347","n/e","n/e","3827","108","n/e","3640","n/e","2282","1715"
"BZN|GB","08.03.2021 14:30 - 08.03.2021 15:00 (UTC)","2829","n/e","n/e","18925","697","0","n/e","n/e","n/e","0","","348","n/e","n/e","3832","112","n/e","3370","n/e","2407","1117"
"BZN|GB","08.03.2021 15:00 - 08.03.2021 15:30 (UTC)","2834","n/e","n/e","18507","892","0","n/e","n/e","n/e","0","","364","n/e","n/e","3827","114","n/e","2960","n/e","2532","1606"
"BZN|GB","08.03.2021 15:30 - 08.03.2021 16:00 (UTC)","2854","n/e","n/e","18585","1071","0","n/e","n/e","n/e","0","","387","n/e","n/e","3828","127","n/e","2500","n/e","2658","1594"
"BZN|GB","08.03.2021 16:00 - 08.03.2021 16:30 (UTC)","2887","n/e","n/e","19489","1238","0","n/e","n/e","n/e","241","","478","n/e","n/e","3827","211","n/e","1890","n/e","2615","1454"
"BZN|GB","08.03.2021 16:30 - 08.03.2021 17:00 (UTC)","2891","n/e","n/e","19911","1430","0","n/e","n/e","n/e","391","","512","n/e","n/e","3830","246","n/e","1200","n/e","2594","1433"
"BZN|GB","08.03.2021 17:00 - 08.03.2021 17:30 (UTC)","2877","n/e","n/e","19705","1675","0","n/e","n/e","n/e","1095","","930","n/e","n/e","3822","314","n/e","530","n/e","2800","1465"
"BZN|GB","08.03.2021 17:30 - 08.03.2021 18:00 (UTC)","2923","n/e","n/e","20406","1711","0","n/e","n/e","n/e","1512","","948","n/e","n/e","3828","284","n/e","77","n/e","2882","1390"
"BZN|GB","08.03.2021 18:00 - 08.03.2021 18:30 (UTC)","2920","n/e","n/e","21123","1696","0","n/e","n/e","n/e","1967","","950","n/e","n/e","3820","284","n/e","0","n/e","2852","1346"
"BZN|GB","08.03.2021 18:30 - 08.03.2021 19:00 (UTC)","2921","n/e","n/e","21142","1702","0","n/e","n/e","n/e","2016","","949","n/e","n/e","3826","498","n/e","0","n/e","2914","1306"
"BZN|GB","08.03.2021 19:00 - 08.03.2021 19:30 (UTC)","2920","n/e","n/e","20605","1578","0","n/e","n/e","n/e","1767","","944","n/e","n/e","3824","488","n/e","0","n/e","3053","1346"
"BZN|GB","08.03.2021 19:30 - 08.03.2021 20:00 (UTC)","2914","n/e","n/e","20433","1561","0","n/e","n/e","n/e","912","","907","n/e","n/e","3826","285","n/e","0","n/e","2992","1344"
"BZN|GB","08.03.2021 20:00 - 08.03.2021 20:30 (UTC)","2918","n/e","n/e","20271","1541","0","n/e","n/e","n/e","726","","375","n/e","n/e","3824","143","n/e","0","n/e","3097","1388"
"BZN|GB","08.03.2021 20:30 - 08.03.2021 21:00 (UTC)","2924","n/e","n/e","20073","1473","0","n/e","n/e","n/e","0","","350","n/e","n/e","3824","151","n/e","0","n/e","2817","1382"
"BZN|GB","08.03.2021 21:00 - 08.03.2021 21:30 (UTC)","2905","n/e","n/e","19060","1228","0","n/e","n/e","n/e","0","","281","n/e","n/e","3827","109","n/e","0","n/e","2823","1329"
"BZN|GB","08.03.2021 21:30 - 08.03.2021 22:00 (UTC)","2899","n/e","n/e","17539","710","0","n/e","n/e","n/e","100","","272","n/e","n/e","3824","107","n/e","0","n/e","2683","1320"
"BZN|GB","08.03.2021 22:00 - 08.03.2021 22:30 (UTC)","2899","n/e","n/e","16019","301","0","n/e","n/e","n/e","36","","269","n/e","n/e","3830","110","n/e","0","n/e","2745","1271"
"BZN|GB","08.03.2021 22:30 - 08.03.2021 23:00 (UTC)","2912","n/e","n/e","14710","0","0","n/e","n/e","n/e","31","","269","n/e","n/e","3830","109","n/e","0","n/e","2735","1299"
"BZN|GB","08.03.2021 23:00 - 08.03.2021 23:30 (UTC)","2919","n/e","n/e","13360","0","0","n/e","n/e","n/e","183","","269","n/e","n/e","3828","109","n/e","0","n/e","2627","1252"
"BZN|GB","08.03.2021 23:30 - 09.03.2021 00:00 (UTC)","2919","n/e","n/e","12572","0","0","n/e","n/e","n/e","151","","270","n/e","n/e","3828","107","n/e","0","n/e","2457","1227"
"BZN|GB","09.03.2021 00:00 - 09.03.2021 00:30 (UTC)","2918","n/e","n/e","12198","0","0","n/e","n/e","n/e","0","","250","n/e","n/e","3827","107","n/e","0","n/e","2462","1208"
"BZN|GB","09.03.2021 00:30 - 09.03.2021 01:00 (UTC)","2926","n/e","n/e","12369","0","0","n/e","n/e","n/e","98","","250","n/e","n/e","3829","110","n/e","0","n/e","2247","789"
"BZN|GB","09.03.2021 01:00 - 09.03.2021 01:30 (UTC)","2922","n/e","n/e","12971","0","0","n/e","n/e","n/e","0","","249","n/e","n/e","3819","108","n/e","2","n/e","2031","1275"
"BZN|GB","09.03.2021 01:30 - 09.03.2021 02:00 (UTC)","2920","n/e","n/e","12389","0","0","n/e","n/e","n/e","0","","248","n/e","n/e","3820","110","n/e","1","n/e","1916","1326"
"BZN|GB","09.03.2021 02:00 - 09.03.2021 02:30 (UTC)","2924","n/e","n/e","12274","0","0","n/e","n/e","n/e","0","","230","n/e","n/e","3822","109","n/e","0","n/e","1907","1364"
"BZN|GB","09.03.2021 02:30 - 09.03.2021 03:00 (UTC)","2921","n/e","n/e","11986","0","0","n/e","n/e","n/e","0","","230","n/e","n/e","3826","109","n/e","0","n/e","1784","1430"
"BZN|GB","09.03.2021 03:00 - 09.03.2021 03:30 (UTC)","2926","n/e","n/e","12235","0","0","n/e","n/e","n/e","0","","228","n/e","n/e","3823","107","n/e","0","n/e","1680","1437"
"BZN|GB","09.03.2021 03:30 - 09.03.2021 04:00 (UTC)","2916","n/e","n/e","12011","0","0","n/e","n/e","n/e","0","","229","n/e","n/e","3826","107","n/e","0","n/e","1803","1448"
"BZN|GB","09.03.2021 04:00 - 09.03.2021 04:30 (UTC)","2908","n/e","n/e","12034","0","0","n/e","n/e","n/e","0","","228","n/e","n/e","3826","107","n/e","0","n/e","1807","1481"
"BZN|GB","09.03.2021 04:30 - 09.03.2021 05:00 (UTC)","2924","n/e","n/e","12390","0","0","n/e","n/e","n/e","0","","228","n/e","n/e","3831","108","n/e","0","n/e","1785","1524"
"BZN|GB","09.03.2021 05:00 - 09.03.2021 05:30 (UTC)","2926","n/e","n/e","13633","0","0","n/e","n/e","n/e","0","","246","n/e","n/e","3837","108","n/e","0","n/e","1705","1642"
"BZN|GB","09.03.2021 05:30 - 09.03.2021 06:00 (UTC)","2926","n/e","n/e","14518","0","0","n/e","n/e","n/e","45","","246","n/e","n/e","3838","123","n/e","0","n/e","1573","1652"
"BZN|GB","09.03.2021 06:00 - 09.03.2021 06:30 (UTC)","2926","n/e","n/e","17462","0","0","n/e","n/e","n/e","47","","262","n/e","n/e","3837","160","n/e","0","n/e","1564","1763"
"BZN|GB","09.03.2021 06:30 - 09.03.2021 07:00 (UTC)","2922","n/e","n/e","18865","0","0","n/e","n/e","n/e","99","","319","n/e","n/e","3837","362","n/e","43","n/e","1571","790"
"BZN|GB","09.03.2021 07:00 - 09.03.2021 07:30 (UTC)","2919","n/e","n/e","19527","0","0","n/e","n/e","n/e","228","","649","n/e","n/e","3836","385","n/e","403","n/e","1579","1913"
"BZN|GB","09.03.2021 07:30 - 09.03.2021 08:00 (UTC)","2921","n/e","n/e","19967","60","0","n/e","n/e","n/e","495","","647","n/e","n/e","3839","465","n/e","1040","n/e","1494","801"
"BZN|GB","09.03.2021 08:00 - 09.03.2021 08:30 (UTC)","2908","n/e","n/e","19820","322","0","n/e","n/e","n/e","413","","681","n/e","n/e","3836","394","n/e","1780","n/e","1409","1989"
"BZN|GB","09.03.2021 08:30 - 09.03.2021 09:00 (UTC)","2909","n/e","n/e","19566","239","0","n/e","n/e","n/e","768","","661","n/e","n/e","3835","244","n/e","2490","n/e","1434","2127"
"BZN|GB","09.03.2021 09:00 - 09.03.2021 09:30 (UTC)","2911","n/e","n/e","19898","229","0","n/e","n/e","n/e","271","","594","n/e","n/e","3835","242","n/e","3190","n/e","1346","2212"
"BZN|GB","09.03.2021 09:30 - 09.03.2021 10:00 (UTC)","2898","n/e","n/e","19688","228","0","n/e","n/e","n/e","0","","555","n/e","n/e","3835","214","n/e","4000","n/e","1008","2403"
"BZN|GB","09.03.2021 10:00 - 09.03.2021 10:30 (UTC)","2908","n/e","n/e","19224","228","0","n/e","n/e","n/e","0","","362","n/e","n/e","3831","191","n/e","4750","n/e","749","2875"
"BZN|GB","09.03.2021 10:30 - 09.03.2021 11:00 (UTC)","2904","n/e","n/e","17861","228","0","n/e","n/e","n/e","0","","353","n/e","n/e","3826","129","n/e","5390","n/e","850","3195"
"BZN|GB","09.03.2021 11:00 - 09.03.2021 11:30 (UTC)","2876","n/e","n/e","17072","235","0","n/e","n/e","n/e","0","","314","n/e","n/e","3827","128","n/e","5770","n/e","1050","3647"
